val/rec_loss_step/epoch_0,val/aeloss_step/epoch_0,created_at,val/rec_loss_epoch,val/rec_loss,val/aeloss_epoch,val/total_loss,val/quant_loss,val/nll_loss,val/p_loss,val/d_weight,val/disc_factor,val/g_loss,val/disc_loss,val/logits_real,val/logits_fake,epoch,train/aeloss_epoch,train/total_loss_epoch,train/quant_loss_epoch,train/nll_loss_epoch,train/rec_loss_epoch,train/p_loss_epoch,train/d_weight_epoch,train/disc_factor_epoch,train/g_loss_epoch,train/discloss_epoch,train/disc_loss_epoch,train/logits_real_epoch,train/logits_fake_epoch,train/aeloss_step,train/total_loss_step,train/quant_loss_step,train/nll_loss_step,train/rec_loss_step,train/p_loss_step,train/d_weight_step,train/disc_factor_step,train/g_loss_step,train/discloss_step,train/disc_loss_step,train/logits_real_step,train/logits_fake_step,val/rec_loss_step/epoch_1,val/aeloss_step/epoch_1,val/rec_loss_step/epoch_2,val/aeloss_step/epoch_2,val/rec_loss_step/epoch_3,val/aeloss_step/epoch_3,val/rec_loss_step/epoch_4,val/aeloss_step/epoch_4,val/rec_loss_step/epoch_5,val/aeloss_step/epoch_5,val/rec_loss_step/epoch_6,val/aeloss_step/epoch_6,val/rec_loss_step/epoch_7,val/aeloss_step/epoch_7,val/rec_loss_step/epoch_8,val/aeloss_step/epoch_8,val/rec_loss_step/epoch_9,val/aeloss_step/epoch_9,val/rec_loss_step/epoch_10,val/aeloss_step/epoch_10,val/rec_loss_step/epoch_11,val/aeloss_step/epoch_11,val/rec_loss_step/epoch_12,val/aeloss_step/epoch_12,val/rec_loss_step/epoch_13,val/aeloss_step/epoch_13,val/rec_loss_step/epoch_14,val/aeloss_step/epoch_14
,,2022-01-26 16:31:38.676070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2262380123138428,1.4938225746154785,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:31:39.336259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6947314739227295,1.9595856666564941,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:31:40.002756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3396186828613281,1.5721313953399658,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:31:40.664216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5765328407287598,1.7986197471618652,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:31:41.326938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3407262563705444,1.6019538640975952,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:31:41.983873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4002326726913452,1.5612787008285522,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:31:42.643701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.573348045349121,1.8314695358276367,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:31:43.301058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.229615569114685,1.4707614183425903,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:31:43.963626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.459646463394165,1.7140876054763794,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:31:44.621699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5764878988265991,1.791233777999878,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:31:45.281080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4562957286834717,1.698009729385376,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:31:45.939867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2648853063583374,1.53794527053833,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:31:46.601089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5283809900283813,1.7965576648712158,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:31:47.260792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4384812116622925,1.6902520656585693,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:31:47.922270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.365544080734253,1.6441657543182373,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:31:48.580200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.269383192062378,1.5581259727478027,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:31:49.239872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6440553665161133,1.9018054008483887,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:31:49.892630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2523740530014038,1.4760807752609253,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:31:50.549099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.246474027633667,1.4711858034133911,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:31:51.205896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0876973867416382,1.3708627223968506,,,,,,,,,,,,,,,,,,,,,,,,,,
